Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
2088,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,BC(AF),Both Male and Female Seats,179821.00,179821.00,Fresh Only
2089,Round 1,"HINDUSTAN COLLEGE OF SCIENCE & TECHNOLOGY,MATHURA",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,1353501.00,1353501.00,Fresh Only
2090,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electrical & Electronics Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,178536.00,210141.00,Fresh Only
2091,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,456132.00,511339.00,Fresh Only
2092,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,Home State,OPEN(GIRL),Female Seats,568366.00,648047.00,Fresh Only
2093,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,Home State,SC(Girl),Female Seats,173161.00,208005.00,Fresh Only
2094,Round 1,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Mechanical Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,380166.00,760699.00,Fresh Only
2095,Round 1,"SAMRAT ASHOK RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,216371.00,626487.00,Fresh Only
2096,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,41768.00,64716.00,Fresh Only
2097,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science,B.Tech,Home State,OPEN,Both Male and Female Seats,231915.00,854624.00,Fresh Only
2098,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,65041.00,78103.00,Fresh Only
2099,Round 1,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Food Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,1188974.00,1188974.00,Fresh Only
2100,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Civil Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,172816.00,185325.00,Fresh Only
2101,Round 1,"KUNWAR SATYA VEERA COLLEGE OF ENGG. & MANAGEMENT,BIJNAUR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,224501.00,1450031.00,Fresh Only
2102,Round 1,"SAGAR INSTITUTE OF TECHNOLOGY & MANAGEMENT,BARABANKI",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,393527.00,393527.00,Fresh Only
2103,Round 1,"MAA PATESHWARI DEVI RAJKIYA  ENGINEERING COLLEGE, GONDA",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1168654.00,1168654.00,Fresh Only
2104,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering,B.Tech,Home State,ST(Girl),Female Seats,409046.00,409046.00,Fresh Only
2105,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electrical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,618462.00,800166.00,Fresh Only
2106,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,824046.00,918526.00,Fresh Only
2107,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,676243.00,1143116.00,Fresh Only
2108,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (Collaboration & Twining Program),B.Tech,Home State,OPEN,Both Male and Female Seats,295531.00,538036.00,Fresh Only
2109,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,106445.00,135425.00,Fresh Only
2110,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,326246.00,389518.00,Fresh Only
2111,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Mechanical Engineering,B.Tech,Home State,SC(Girl),Female Seats,1053424.00,1053424.00,Fresh Only
2112,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,SC(Girl),Female Seats,873706.00,873706.00,Fresh Only
2113,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,57606.00,67768.00,Fresh Only
2114,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,52322.00,73518.00,Fresh Only
2115,Round 1,"NEELKANTH INSTITUTE OF TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,522235.00,1008528.00,Fresh Only
2116,Round 1,"RAJKIYA ENGINEERING COLLEGE,BANDA",Mechanical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,270848.00,303953.00,Fresh Only
2117,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,81893.00,95454.00,Fresh Only
2118,Round 1,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Information Technology,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,248218.00,248218.00,Fresh Only
2119,Round 1,"MAHARANA PRATAP INSTITUE OF TECHNOLOGY, GORAKHPUR",Electronics Engineering (VLSI Design and Technology),B.Tech,Home State,OPEN,Both Male and Female Seats,1112799.00,1203352.00,Fresh Only
2120,Round 1,LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,553193.00,787012.00,Fresh Only
2121,Round 1,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,210425.00,563227.00,Fresh Only
2122,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (Hindi),B.Tech,Home State,OPEN,Both Male and Female Seats,208937.00,399029.00,Fresh Only
2123,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,SC,Both Male and Female Seats,920910.00,1373998.00,Fresh Only
2124,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electrical & Electronics Engineering,B.Tech,Home State,SC(Girl),Female Seats,776883.00,776883.00,Fresh Only
2125,Round 1,"Baba Shaheb (Dr.) B R Ambedkar College of Agricultural Engineering and Technology, Etawah (CSAUAT)",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,751076.00,1002848.00,Fresh Only
2126,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,109882.00,119820.00,Fresh Only
2127,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR DIVYANGJAN, U.P., KANPUR",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,216893.00,269629.00,Fresh Only
2128,Round 1,"Bundelkhand University, Jhansi",Electronics & Instrumentation Engineering,B.Tech,Home State,SC,Both Male and Female Seats,580254.00,677348.00,Fresh Only
2129,Round 1,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,337044.00,1422162.00,Fresh Only
2130,Round 1,"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC(Girl),Female Seats,448612.00,899078.00,Fresh Only
2131,Round 1,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science & Engineering (Cyber Security) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,157219.00,385589.00,Fresh Only
2132,Round 1,"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,195862.00,1434567.00,Fresh Only
2133,Round 1,"GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,289664.00,999122.00,Fresh Only
2134,Round 1,"MAA PATESHWARI DEVI RAJKIYA  ENGINEERING COLLEGE, GONDA",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,356868.00,364660.00,Fresh Only
2135,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,37890.00,126965.00,Fresh Only
2136,Round 1,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,950532.00,1458281.00,Fresh Only
2137,Round 1,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,ST(Girl),Female Seats,458026.00,458026.00,Fresh Only
2138,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication (Advanced Communication Technology),B.Tech,Home State,SC,Both Male and Female Seats,506552.00,972733.00,Fresh Only
2139,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electrical & Electronics Engineering,B.Tech,Home State,EWS(GL),Female Seats,345617.00,345617.00,Fresh Only
2140,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(PH),Both Male and Female Seats,669714.00,669714.00,Fresh Only
2141,Round 1,"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,630734.00,804002.00,Fresh Only
2142,Round 1,"SHRI RAMMURTI SMARAK COLLEGE OF ENGG AND TECHNOLOGY,BAREILLY",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,269308.00,475658.00,Fresh Only
2143,Round 1,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,766337.00,1269219.00,Fresh Only
2144,Round 1,"SAGAR INSTITUTE OF TECHNOLOGY & MANAGEMENT,BARABANKI",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,1189408.00,1189408.00,Fresh Only
2145,Round 1,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,214705.00,339590.00,Fresh Only
2146,Round 1,"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,1057355.00,1057355.00,Fresh Only
2147,Round 1,"VIVEKANAND INSTITUTE OF TECHNOLOGY & SCIENCE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,895895.00,895895.00,Fresh Only
2148,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,742211.00,859307.00,Fresh Only
2149,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Biotechnology,B.Tech,Home State,OPEN,Both Male and Female Seats,371605.00,371605.00,Fresh Only
2150,Round 1,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1282552.00,1282552.00,Fresh Only
2151,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Electrical & Electronics Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,925645.00,925645.00,Fresh Only
2152,Round 1,"MAHARAJA AGRASEN COLLEGE OF ENGINEERING & TECHNOLOGY,J.P.NAGAR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,228740.00,228740.00,Fresh Only
2153,Round 1,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,135650.00,201798.00,Fresh Only
2154,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,102440.00,131711.00,Fresh Only
2155,Round 1,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science And Engineering(Data Science),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1233801.00,1233801.00,Fresh Only
2156,Round 1,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Electronics Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,214040.00,255462.00,Fresh Only
2157,Round 1,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electrical Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,168274.00,228377.00,Fresh Only
2158,Round 1,"SRI RAMMURTI SMARAK COLLEGE OF ENGINEERING TECHNOLOGY & RESEARCH,BAREILLY",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,852527.00,852527.00,Fresh Only
2159,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,123915.00,149342.00,Fresh Only
2160,Round 1,"BHARAT RATNA BABA SAHEB BHIM RAO AMBEDKAR  RAJKIYA ENGINEERING COLLEGE, PRATAPGARH",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,315846.00,912715.00,Fresh Only
2161,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,666061.00,666061.00,Fresh Only
2162,Round 1,"RAJ KUMAR GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,GHAZIABAD",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,894117.00,1125775.00,Fresh Only
2163,Round 1,"ALIGARH COLLEGE OF ENGG. & TECH,ALIGARH",Information Technology,B.Tech,Home State,OPEN(GIRL),Female Seats,501534.00,1098153.00,Fresh Only
2164,Round 1,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Artificial Inelligence (AI) And Data Science,B.Tech,Home State,OPEN(GIRL),Female Seats,165987.00,1150242.00,Fresh Only
2165,Round 1,"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,124619.00,672258.00,Fresh Only
2166,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,198275.00,601099.00,Fresh Only
2167,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Civil Engineering,B.Tech,Home State,ST(Girl),Female Seats,470069.00,470069.00,Fresh Only
2168,Round 1,"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,1092021.00,1146199.00,Fresh Only
2169,Round 1,"RAJ KUMAR GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,414338.00,1296914.00,Fresh Only
2170,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,581948.00,924979.00,Fresh Only
2171,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.Tech,Home State,EWS(AF),Both Male and Female Seats,101590.00,101590.00,Fresh Only
2172,Round 1,"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Information Technology,B.Tech,Home State,EWS(GL),Female Seats,317244.00,317244.00,Fresh Only
2173,Round 1,"MAHARANA PRATAP INSTITUE OF TECHNOLOGY, GORAKHPUR",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,395843.00,786747.00,Fresh Only
2174,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,ST(Girl),Female Seats,258784.00,258784.00,Fresh Only
2175,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,100713.00,119738.00,Fresh Only
2176,Round 1,"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,SC,Both Male and Female Seats,924288.00,924288.00,Fresh Only
2177,Round 1,"Bundelkhand University, Jhansi",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,182013.00,194347.00,Fresh Only
2178,Round 1,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,398524.00,547214.00,Fresh Only
2179,Round 1,"CENTRE FOR ADVANCE STUDIES,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(PH),Both Male and Female Seats,1015306.00,1015306.00,Fresh Only
2180,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Information Technology,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,226225.00,335821.00,Fresh Only
2181,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,310225.00,397556.00,Fresh Only
2182,Round 1,"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,809912.00,1127305.00,Fresh Only
2183,Round 1,Maharaja Suhel Dev State University Azamgarh.,Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,270409.00,711076.00,Fresh Only
2184,Round 1,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,SC(AF),Both Male and Female Seats,395819.00,677858.00,Fresh Only
2185,Round 1,"MORADABAD INSTITUTE OF TECHNOLOGY,MORADABAD",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,600220.00,1274341.00,Fresh Only
2186,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication (Advanced Communication Technology),B.Tech,Home State,OPEN,Both Male and Female Seats,316392.00,499367.00,Fresh Only
2187,Round 1,Ch. Charan Singh University Campus (SCRIET) Meerut,Computer Science,B.Tech,Home State,OPEN,Both Male and Female Seats,107788.00,232169.00,Fresh Only
2188,Round 1,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science & Engineering (Cyber Security),B.Tech,Home State,BC(Girl),Female Seats,1246165.00,1390627.00,Fresh Only
2189,Round 1,"KRISHNA INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,594612.00,660426.00,Fresh Only
2190,Round 1,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,217739.00,365939.00,Fresh Only
2191,Round 1,"FEROZE GANDHI INSTITUTE OF ENGG AND TECHNOLOGY, RAIBAREILLY",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,663561.00,1429852.00,Fresh Only
2192,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,286253.00,309667.00,Fresh Only
2193,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering(Self Finance),B.Tech,Home State,SC(Girl),Female Seats,190556.00,205366.00,Fresh Only
2194,Round 1,"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,1041853.00,1041853.00,Fresh Only
2195,Round 1,"SANSKAR COLLEGE OF ENGINEERING & TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,583065.00,855538.00,Fresh Only
2196,Round 1,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,183655.00,214785.00,Fresh Only
2197,Round 1,"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Data Science),B.Tech,Home State,OPEN,Both Male and Female Seats,162485.00,1235410.00,Fresh Only
2198,Round 1,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,128666.00,139859.00,Fresh Only
2199,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,468627.00,722907.00,Fresh Only
